keyword,using top 1,using top 3,using weight > 50,all
mudar,Americas,Africa_Europe,Africa_Europe,Africa_Europe
genel,Africa_Europe,Africa_Europe,Africa_Europe,Africa_Europe
vice,Africa_Europe,Africa_Europe,Africa_Europe,Africa_Europe
@msnbc,Americas,Americas,Americas,Americas
lmfaoooo,Americas,Americas,Americas,Americas
apareceu,Americas,Africa_Europe,Africa_Europe,Africa_Europe
ônibus,Americas,Americas,Americas,Americas
fbi,Asia_Australia,Americas,Asia_Australia,Africa_Europe
@kanganateam,Asia_Australia,Asia_Australia,Asia_Australia,Asia_Australia
delícia,Americas,Americas,Americas,Americas
mitad,Americas,Americas,Americas,Americas
فلل,Africa_Europe,Africa_Europe,Africa_Europe,Africa_Europe
palavra,Africa_Europe,Africa_Europe,Africa_Europe,Africa_Europe
você,Americas,Americas,Americas,Africa_Europe
niggas,Americas,Americas,Americas,Americas
ibu,Asia_Australia,Asia_Australia,Asia_Australia,Asia_Australia
cae,Americas,Americas,Americas,Americas
quizás,Americas,Americas,Americas,Americas
noch,Africa_Europe,Africa_Europe,Africa_Europe,Africa_Europe
perder,Africa_Europe,Africa_Europe,Africa_Europe,Americas
perdeu,Africa_Europe,Africa_Europe,Africa_Europe,Africa_Europe
tentando,Americas,Americas,Americas,Americas
ligar,Americas,Africa_Europe,Africa_Europe,Africa_Europe
años,Americas,Americas,Americas,Americas
fútbol,Africa_Europe,Americas,Americas,Americas
pqp,Asia_Australia,Asia_Australia,Asia_Australia,Asia_Australia
@famima_now,Asia_Australia,Asia_Australia,Asia_Australia,Asia_Australia
aos,Africa_Europe,Africa_Europe,Africa_Europe,Africa_Europe
kecil,Asia_Australia,Asia_Australia,Asia_Australia,Asia_Australia
churrasco,Americas,Americas,Americas,Americas
hacia,Americas,Americas,Americas,Americas
forma,Americas,Americas,Americas,Americas
virou,Americas,Africa_Europe,Americas,Africa_Europe
perde,Africa_Europe,Africa_Europe,Africa_Europe,Africa_Europe
calma,Africa_Europe,Americas,Americas,Americas
lalo,Americas,Americas,Americas,Americas
mba,Africa_Europe,Africa_Europe,Africa_Europe,Africa_Europe
ليه,Africa_Europe,Africa_Europe,Africa_Europe,Africa_Europe
nos,Africa_Europe,Africa_Europe,Africa_Europe,Africa_Europe
remédio,Americas,Americas,Americas,Africa_Europe
desde,Americas,Americas,Americas,Americas
aulas,Africa_Europe,Africa_Europe,Africa_Europe,Africa_Europe
kann,Africa_Europe,Africa_Europe,Africa_Europe,Africa_Europe
fired,Americas,Americas,Americas,Africa_Europe
kang,Asia_Australia,Asia_Australia,Asia_Australia,Asia_Australia
kana,Africa_Europe,Africa_Europe,Africa_Europe,Africa_Europe
mulher,Africa_Europe,Africa_Europe,Africa_Europe,Africa_Europe
precisar,Africa_Europe,Africa_Europe,Africa_Europe,Africa_Europe
#farmersprotest,Asia_Australia,Asia_Australia,Asia_Australia,Asia_Australia
caro,Africa_Europe,Africa_Europe,Africa_Europe,Africa_Europe
terbaik,Asia_Australia,Asia_Australia,Asia_Australia,Asia_Australia
cara,Asia_Australia,Asia_Australia,Asia_Australia,Asia_Australia
السلام,Africa_Europe,Africa_Europe,Africa_Europe,Africa_Europe
sofrer,Africa_Europe,Africa_Europe,Africa_Europe,Africa_Europe
zap,Africa_Europe,Africa_Europe,Africa_Europe,Africa_Europe
llegar,Africa_Europe,Americas,Americas,Americas
juga,Asia_Australia,Asia_Australia,Asia_Australia,Asia_Australia
hujan,Asia_Australia,Asia_Australia,Asia_Australia,Asia_Australia
vergonha,Africa_Europe,Africa_Europe,Africa_Europe,Africa_Europe
justicia,Americas,Americas,Americas,Americas
baju,Asia_Australia,Asia_Australia,Asia_Australia,Asia_Australia
pelea,Americas,Americas,Americas,Americas
qual,Africa_Europe,Africa_Europe,Africa_Europe,Africa_Europe
raro,Americas,Americas,Americas,Americas
baja,Americas,Americas,Americas,Americas
incroyable,Africa_Europe,Africa_Europe,Africa_Europe,Africa_Europe
ignorante,Africa_Europe,Africa_Europe,Americas,Americas
mãos,Americas,Africa_Europe,Africa_Europe,Africa_Europe
nalang,Asia_Australia,Asia_Australia,Asia_Australia,Asia_Australia
reclamando,Americas,Americas,Americas,Americas
deus,Africa_Europe,Africa_Europe,Africa_Europe,Africa_Europe
ganha,Americas,Africa_Europe,Americas,Africa_Europe
santiago,Americas,Americas,Americas,Americas
parle,Africa_Europe,Africa_Europe,Africa_Europe,Africa_Europe
chorando,Americas,Africa_Europe,Africa_Europe,Africa_Europe
graça,Americas,Africa_Europe,Africa_Europe,Africa_Europe
america,Americas,Americas,Americas,Americas
bulan,Asia_Australia,Asia_Australia,Asia_Australia,Asia_Australia
verde,Africa_Europe,Africa_Europe,Africa_Europe,Africa_Europe
alguns,Africa_Europe,Africa_Europe,Africa_Europe,Africa_Europe
kendi,Africa_Europe,Africa_Europe,Africa_Europe,Africa_Europe
nanti,Asia_Australia,Asia_Australia,Asia_Australia,Asia_Australia
internacional,Africa_Europe,Africa_Europe,Africa_Europe,Africa_Europe
confiar,Americas,Americas,Americas,Americas
vienen,Americas,Americas,Americas,Americas
ยยย,Asia_Australia,Asia_Australia,Asia_Australia,Asia_Australia
işe,Africa_Europe,Africa_Europe,Africa_Europe,Africa_Europe
perdendo,Americas,Africa_Europe,Americas,Africa_Europe
chegando,Americas,Americas,Americas,Africa_Europe
contar,Americas,Americas,Americas,Americas
estamos,Africa_Europe,Africa_Europe,Africa_Europe,Americas
oque,Africa_Europe,Africa_Europe,Africa_Europe,Africa_Europe
estan,Americas,Americas,Americas,Americas
matando,Americas,Americas,Americas,Americas
estar,Americas,Americas,Americas,Americas
estas,Americas,Americas,Americas,Americas
день,Asia_Australia,Asia_Australia,Asia_Australia,Africa_Europe
pras,Americas,Americas,Americas,Americas
вообще,Asia_Australia,Asia_Australia,Asia_Australia,Africa_Europe
seguido,Americas,Americas,Americas,Americas
nila,Asia_Australia,Asia_Australia,Asia_Australia,Asia_Australia
tentei,Africa_Europe,Africa_Europe,Africa_Europe,Africa_Europe
episódio,Americas,Africa_Europe,Africa_Europe,Africa_Europe
comer,Africa_Europe,Africa_Europe,Americas,Americas
distancia,Africa_Europe,Africa_Europe,Americas,Americas
cuando,Americas,Americas,Americas,Americas
voltando,Americas,Americas,Americas,Americas
cuida,Americas,Americas,Americas,Americas
oder,Africa_Europe,Africa_Europe,Africa_Europe,Africa_Europe
sedition,Americas,Americas,Americas,Americas
نقل,Africa_Europe,Africa_Europe,Africa_Europe,Africa_Europe
ein,Africa_Europe,Africa_Europe,Africa_Europe,Africa_Europe
conmigo,Americas,Americas,Americas,Americas
eram,Americas,Africa_Europe,Americas,Africa_Europe
biar,Asia_Australia,Asia_Australia,Asia_Australia,Asia_Australia
sois,Africa_Europe,Americas,Americas,Africa_Europe
mediocre,Africa_Europe,Africa_Europe,Africa_Europe,Africa_Europe
medio,Americas,Americas,Americas,Americas
tellement,Americas,Africa_Europe,Americas,Africa_Europe
الرياض,Africa_Europe,Africa_Europe,Africa_Europe,Africa_Europe
eita,Americas,Americas,Americas,Americas
جميع,Africa_Europe,Africa_Europe,Africa_Europe,Africa_Europe
tiver,Africa_Europe,Africa_Europe,Africa_Europe,Africa_Europe
misericórdia,Africa_Europe,Africa_Europe,Africa_Europe,Africa_Europe
duplo,Africa_Europe,Africa_Europe,Africa_Europe,Africa_Europe
کسی,Africa_Europe,Africa_Europe,Africa_Europe,Africa_Europe
jauh,Asia_Australia,Asia_Australia,Asia_Australia,Asia_Australia
ésta,Americas,Americas,Americas,Americas
éste,Americas,Americas,Americas,Americas
ngerti,Asia_Australia,Asia_Australia,Asia_Australia,Asia_Australia
mismos,Americas,Americas,Americas,Americas
lado,Americas,Africa_Europe,Americas,Americas
amb,Africa_Europe,Africa_Europe,Africa_Europe,Africa_Europe
dito,Asia_Australia,Africa_Europe,Africa_Europe,Africa_Europe
hidup,Asia_Australia,Asia_Australia,Asia_Australia,Asia_Australia
máximo,Americas,Americas,Americas,Americas
adianta,Africa_Europe,Africa_Europe,Africa_Europe,Africa_Europe
morena,Americas,Americas,Americas,Americas
comentarios,Americas,Americas,Americas,Americas
quente,Americas,Africa_Europe,Africa_Europe,Africa_Europe
belajar,Asia_Australia,Asia_Australia,Asia_Australia,Asia_Australia
habe,Africa_Europe,Africa_Europe,Africa_Europe,Africa_Europe
estuvo,Americas,Americas,Americas,Americas
huevo,Americas,Americas,Americas,Americas
après,Africa_Europe,Africa_Europe,Africa_Europe,Africa_Europe
morir,Americas,Americas,Americas,Americas
ojalá,Americas,Americas,Americas,Americas
loh,Asia_Australia,Asia_Australia,Asia_Australia,Asia_Australia
میں,Asia_Australia,Asia_Australia,Asia_Australia,Asia_Australia
los,Americas,Americas,Americas,Americas
faria,Africa_Europe,Africa_Europe,Africa_Europe,Africa_Europe
@donwinslow,Americas,Americas,Americas,Americas
sabemos,Americas,Americas,Americas,Americas
كمان,Africa_Europe,Africa_Europe,Africa_Europe,Africa_Europe
sirve,Americas,Americas,Americas,Americas
realizar,Americas,Americas,Americas,Americas
fraud,Africa_Europe,Africa_Europe,Africa_Europe,Africa_Europe
daquele,Americas,Americas,Americas,Americas
louisiana,Americas,Americas,Americas,Americas
miguel,Americas,Americas,Americas,Americas
salen,Americas,Americas,Americas,Americas
tengo,Americas,Americas,Americas,Americas
только,Asia_Australia,Asia_Australia,Asia_Australia,Africa_Europe
tenga,Americas,Americas,Americas,Americas
yon,Americas,Americas,Americas,Americas
buona,Africa_Europe,Africa_Europe,Africa_Europe,Africa_Europe
fazia,Americas,Americas,Americas,Africa_Europe
sucesso,Africa_Europe,Africa_Europe,Africa_Europe,Africa_Europe
cashapp,Africa_Europe,Africa_Europe,Africa_Europe,Africa_Europe
cuerpo,Americas,Americas,Americas,Americas
как,Asia_Australia,Asia_Australia,Asia_Australia,Africa_Europe
vieja,Americas,Americas,Americas,Americas
этот,Asia_Australia,Asia_Australia,Asia_Australia,Africa_Europe
famoso,Africa_Europe,Americas,Americas,Americas
меня,Asia_Australia,Asia_Australia,Asia_Australia,Africa_Europe
presidente,Africa_Europe,Africa_Europe,Africa_Europe,Americas
monte,Africa_Europe,Africa_Europe,Africa_Europe,Africa_Europe
correr,Africa_Europe,Africa_Europe,Americas,Americas
cobra,Americas,Americas,Africa_Europe,Africa_Europe
leite,Americas,Africa_Europe,Africa_Europe,Africa_Europe
terapia,Americas,Americas,Americas,Americas
über,Africa_Europe,Africa_Europe,Africa_Europe,Africa_Europe
estaba,Americas,Americas,Americas,Americas
#canyaman,Africa_Europe,Africa_Europe,Africa_Europe,Africa_Europe
hahahahahahaha,Asia_Australia,Asia_Australia,Asia_Australia,Asia_Australia
vero,Africa_Europe,Africa_Europe,Africa_Europe,Africa_Europe
agad,Asia_Australia,Asia_Australia,Asia_Australia,Asia_Australia
menor,Americas,Americas,Americas,Americas
mundial,Africa_Europe,Africa_Europe,Americas,Americas
anak,Asia_Australia,Asia_Australia,Asia_Australia,Asia_Australia
ass,Africa_Europe,Africa_Europe,Africa_Europe,Africa_Europe
música,Africa_Europe,Africa_Europe,Africa_Europe,Americas
ganhei,Africa_Europe,Africa_Europe,Africa_Europe,Africa_Europe
надо,Africa_Europe,Asia_Australia,Asia_Australia,Africa_Europe
karna,Asia_Australia,Asia_Australia,Asia_Australia,Asia_Australia
nang,Asia_Australia,Asia_Australia,Asia_Australia,Asia_Australia
@nytimes,Americas,Americas,Americas,Americas
тут,Africa_Europe,Africa_Europe,Africa_Europe,Africa_Europe
lagos,Africa_Europe,Africa_Europe,Africa_Europe,Africa_Europe
roupa,Americas,Africa_Europe,Africa_Europe,Africa_Europe
asi,Americas,Americas,Americas,Americas
رقم,Africa_Europe,Africa_Europe,Africa_Europe,Africa_Europe
@rexchapman,Americas,Americas,Americas,Americas
adalah,Asia_Australia,Asia_Australia,Asia_Australia,Asia_Australia
engraçado,Africa_Europe,Africa_Europe,Africa_Europe,Africa_Europe
dios,Americas,Americas,Americas,Americas
macho,Africa_Europe,Americas,Americas,Americas
minhas,Africa_Europe,Africa_Europe,Africa_Europe,Africa_Europe
blusa,Americas,Americas,Americas,Americas
stayed,Africa_Europe,Africa_Europe,Africa_Europe,Africa_Europe
botar,Americas,Americas,Americas,Americas
kein,Africa_Europe,Africa_Europe,Africa_Europe,Africa_Europe
lancar,Asia_Australia,Asia_Australia,Asia_Australia,Asia_Australia
minuto,Africa_Europe,Africa_Europe,Africa_Europe,Africa_Europe
curtir,Americas,Africa_Europe,Americas,Americas
cek,Asia_Australia,Asia_Australia,Asia_Australia,Asia_Australia
así,Americas,Americas,Americas,Americas
sambil,Americas,Americas,Americas,Americas
kapag,Asia_Australia,Asia_Australia,Asia_Australia,Asia_Australia
orgulho,Africa_Europe,Africa_Europe,Africa_Europe,Africa_Europe
democrat,Americas,Americas,Americas,Africa_Europe
toda,Americas,Africa_Europe,Americas,Americas
todo,Americas,Americas,Americas,Americas
bali,Asia_Australia,Asia_Australia,Asia_Australia,Asia_Australia
decía,Americas,Americas,Americas,Americas
tremendo,Americas,Americas,Americas,Americas
harga,Asia_Australia,Asia_Australia,Asia_Australia,Asia_Australia
pun,Africa_Europe,Africa_Europe,Africa_Europe,Africa_Europe
dire,Americas,Africa_Europe,Africa_Europe,Africa_Europe
diri,Asia_Australia,Asia_Australia,Asia_Australia,Asia_Australia
pasado,Americas,Americas,Americas,Americas
sigue,Americas,Americas,Americas,Americas
novamente,Americas,Americas,Americas,Africa_Europe
voor,Africa_Europe,Americas,Africa_Europe,Americas
american,Americas,Americas,Americas,Americas
kung,Asia_Australia,Asia_Australia,Asia_Australia,Africa_Europe
tivesse,Americas,Africa_Europe,Africa_Europe,Africa_Europe
kapan,Asia_Australia,Asia_Australia,Asia_Australia,Asia_Australia
enquanto,Africa_Europe,Africa_Europe,Africa_Europe,Africa_Europe
estresse,Americas,Africa_Europe,Africa_Europe,Africa_Europe
marcar,Americas,Americas,Americas,Americas
hangi,Africa_Europe,Africa_Europe,Africa_Europe,Africa_Europe
país,Americas,Africa_Europe,Africa_Europe,Americas
asco,Asia_Australia,Asia_Australia,Asia_Australia,Americas
nigeria,Africa_Europe,Africa_Europe,Africa_Europe,Africa_Europe
grocery,Americas,Americas,Americas,Americas
sto,Africa_Europe,Africa_Europe,Africa_Europe,Africa_Europe
periodista,Africa_Europe,Americas,Americas,Americas
ecuador,Americas,Americas,Americas,Americas
novas,Africa_Europe,Africa_Europe,Africa_Europe,Africa_Europe
aussi,Africa_Europe,Africa_Europe,Africa_Europe,Africa_Europe
için,Africa_Europe,Africa_Europe,Africa_Europe,Africa_Europe
macam,Asia_Australia,Asia_Australia,Asia_Australia,Asia_Australia
kkkkkkkkkkkkkkkkkk,Americas,Americas,Americas,Americas
scotland,Americas,Africa_Europe,Americas,Africa_Europe
nuestras,Americas,Americas,Americas,Americas
kak,Africa_Europe,Africa_Europe,Africa_Europe,Africa_Europe
kah,Asia_Australia,Asia_Australia,Asia_Australia,Asia_Australia
kar,Asia_Australia,Asia_Australia,Asia_Australia,Africa_Europe
aires,Americas,Americas,Americas,Americas
kau,Asia_Australia,Asia_Australia,Asia_Australia,Asia_Australia
kay,Africa_Europe,Africa_Europe,Africa_Europe,Africa_Europe
doendo,Americas,Americas,Americas,Americas
fosse,Americas,Africa_Europe,Africa_Europe,Africa_Europe
ایک,Asia_Australia,Africa_Europe,Asia_Australia,Africa_Europe
certa,Americas,Americas,Americas,Africa_Europe
certo,Americas,Americas,Americas,Africa_Europe
tener,Americas,Americas,Americas,Americas
tive,Americas,Africa_Europe,Africa_Europe,Africa_Europe
schon,Africa_Europe,Africa_Europe,Africa_Europe,Africa_Europe
quem,Africa_Europe,Africa_Europe,Africa_Europe,Africa_Europe
quer,Africa_Europe,Africa_Europe,Africa_Europe,Africa_Europe
pois,Africa_Europe,Africa_Europe,Africa_Europe,Africa_Europe
stf,Americas,Americas,Americas,Americas
sacanagem,Africa_Europe,Africa_Europe,Africa_Europe,Africa_Europe
abraço,Americas,Africa_Europe,Africa_Europe,Africa_Europe
gelo,Americas,Africa_Europe,Africa_Europe,Africa_Europe
throwing,Americas,Americas,Americas,Africa_Europe
chão,Africa_Europe,Africa_Europe,Africa_Europe,Africa_Europe
cultura,Americas,Americas,Americas,Americas
juega,Americas,Americas,Americas,Americas
будет,Asia_Australia,Asia_Australia,Asia_Australia,Africa_Europe
dang,Asia_Australia,Asia_Australia,Asia_Australia,Asia_Australia
salga,Americas,Americas,Americas,Americas
secrets,Africa_Europe,Africa_Europe,Africa_Europe,Africa_Europe
которые,Asia_Australia,Asia_Australia,Asia_Australia,Africa_Europe
این,Africa_Europe,Africa_Europe,Africa_Europe,Africa_Europe
anos,Americas,Africa_Europe,Africa_Europe,Africa_Europe
kkkkkkkkkkkkkkkkkkkk,Americas,Americas,Americas,Americas
secreto,Americas,Americas,Americas,Americas
jefe,Americas,Americas,Americas,Americas
yards,Americas,Americas,Americas,Americas
buhay,Asia_Australia,Asia_Australia,Asia_Australia,Asia_Australia
pessoal,Africa_Europe,Africa_Europe,Africa_Europe,Africa_Europe
ہوں,Asia_Australia,Asia_Australia,Asia_Australia,Asia_Australia
wel,Africa_Europe,Africa_Europe,Africa_Europe,Africa_Europe
wer,Africa_Europe,Africa_Europe,Africa_Europe,Africa_Europe
hoax,Asia_Australia,Americas,Asia_Australia,Africa_Europe
lahat,Asia_Australia,Asia_Australia,Asia_Australia,Asia_Australia
chegar,Americas,Americas,Americas,Africa_Europe
dami,Africa_Europe,Africa_Europe,Africa_Europe,Africa_Europe
viaje,Africa_Europe,Americas,Americas,Americas
alto,Americas,Americas,Americas,Americas
membuat,Asia_Australia,Asia_Australia,Asia_Australia,Asia_Australia
ada,Asia_Australia,Asia_Australia,Asia_Australia,Asia_Australia
libertadores,Americas,Americas,Americas,Americas
าาา,Asia_Australia,Asia_Australia,Asia_Australia,Asia_Australia
iya,Africa_Europe,Asia_Australia,Africa_Europe,Africa_Europe
aracılığıyla,Africa_Europe,Africa_Europe,Africa_Europe,Africa_Europe
canadian,Americas,Americas,Americas,Americas
iyi,Africa_Europe,Africa_Europe,Africa_Europe,Africa_Europe
governor,Africa_Europe,Africa_Europe,Africa_Europe,Americas
luciano,Americas,Africa_Europe,Americas,Africa_Europe
áudio,Africa_Europe,Africa_Europe,Africa_Europe,Africa_Europe
#gfvip,Africa_Europe,Africa_Europe,Africa_Europe,Africa_Europe
voters,Americas,Africa_Europe,Africa_Europe,Africa_Europe
mandou,Americas,Africa_Europe,Africa_Europe,Africa_Europe
saúde,Africa_Europe,Africa_Europe,Africa_Europe,Africa_Europe
nós,Africa_Europe,Africa_Europe,Africa_Europe,Africa_Europe
gila,Asia_Australia,Asia_Australia,Asia_Australia,Asia_Australia
reunión,Americas,Americas,Americas,Americas
kembali,Asia_Australia,Asia_Australia,Asia_Australia,Asia_Australia
kkkk,Africa_Europe,Africa_Europe,Africa_Europe,Africa_Europe
olhando,Americas,Americas,Americas,Americas
namorando,Americas,Americas,Americas,Africa_Europe
chora,Africa_Europe,Africa_Europe,Africa_Europe,Africa_Europe
choro,Africa_Europe,Africa_Europe,Africa_Europe,Africa_Europe
caras,Africa_Europe,Africa_Europe,Africa_Europe,Americas
nggak,Asia_Australia,Asia_Australia,Asia_Australia,Asia_Australia
calor,Americas,Americas,Americas,Americas
carai,Americas,Americas,Americas,Americas
mujer,Americas,Americas,Americas,Americas
marca,Africa_Europe,Africa_Europe,Africa_Europe,Africa_Europe
tampoco,Americas,Americas,Americas,Americas
bukan,Asia_Australia,Asia_Australia,Asia_Australia,Asia_Australia
een,Americas,Americas,Americas,Americas
trabalho,Africa_Europe,Africa_Europe,Africa_Europe,Africa_Europe
lepas,Asia_Australia,Asia_Australia,Asia_Australia,Asia_Australia
parada,Africa_Europe,Americas,Americas,Americas
sofre,Africa_Europe,Africa_Europe,Africa_Europe,Africa_Europe
jamais,Africa_Europe,Africa_Europe,Africa_Europe,Africa_Europe
hombres,Americas,Americas,Americas,Americas
cantando,Americas,Americas,Americas,Americas
assisti,Americas,Americas,Americas,Americas
rua,Americas,Americas,Americas,Africa_Europe
ayo,Africa_Europe,Africa_Europe,Africa_Europe,Africa_Europe
fome,Africa_Europe,Africa_Europe,Africa_Europe,Africa_Europe
acho,Asia_Australia,Asia_Australia,Asia_Australia,Africa_Europe
tocar,Americas,Americas,Americas,Americas
muitas,Africa_Europe,Africa_Europe,Africa_Europe,Africa_Europe
acha,Africa_Europe,Africa_Europe,Africa_Europe,Africa_Europe
llegó,Americas,Americas,Americas,Americas
vayan,Americas,Americas,Americas,Americas
bgt,Americas,Africa_Europe,Africa_Europe,Africa_Europe
trata,Americas,Americas,Americas,Americas
agradecer,Africa_Europe,Africa_Europe,Africa_Europe,Americas
gastar,Americas,Americas,Americas,Americas
tadi,Asia_Australia,Asia_Australia,Asia_Australia,Asia_Australia
کوئی,Asia_Australia,Asia_Australia,Asia_Australia,Asia_Australia
dulu,Asia_Australia,Asia_Australia,Asia_Australia,Asia_Australia
tranquilo,Americas,Americas,Americas,Americas
после,Asia_Australia,Asia_Australia,Asia_Australia,Africa_Europe
governo,Africa_Europe,Africa_Europe,Africa_Europe,Africa_Europe
пока,Asia_Australia,Asia_Australia,Asia_Australia,Africa_Europe
minha,Africa_Europe,Africa_Europe,Africa_Europe,Africa_Europe
fds,Africa_Europe,Africa_Europe,Africa_Europe,Africa_Europe
necesito,Americas,Americas,Americas,Americas
nag,Asia_Australia,Asia_Australia,Asia_Australia,Asia_Australia
lembrar,Africa_Europe,Africa_Europe,Africa_Europe,Africa_Europe
nak,Asia_Australia,Asia_Australia,Asia_Australia,Asia_Australia
nao,Africa_Europe,Africa_Europe,Africa_Europe,Africa_Europe
@joebiden,Americas,Americas,Americas,Americas
mayoría,Americas,Americas,Americas,Americas
sábado,Americas,Americas,Americas,Americas
perna,Americas,Africa_Europe,Africa_Europe,Africa_Europe
urgente,Americas,Americas,Americas,Americas
poucos,Africa_Europe,Africa_Europe,Africa_Europe,Africa_Europe
احسن,Africa_Europe,Africa_Europe,Africa_Europe,Africa_Europe
mentira,Americas,Americas,Americas,Americas
@jaketapper,Americas,Americas,Americas,Americas
bogotá,Americas,Americas,Americas,Americas
kata,Asia_Australia,Asia_Australia,Asia_Australia,Asia_Australia
nung,Asia_Australia,Asia_Australia,Asia_Australia,Asia_Australia
espera,Americas,Americas,Americas,Americas
tenes,Americas,Americas,Americas,Americas
زندگی,Africa_Europe,Africa_Europe,Africa_Europe,Africa_Europe
eso,Africa_Europe,Africa_Europe,Africa_Europe,Americas
maaf,Asia_Australia,Americas,Americas,Asia_Australia
melhores,Africa_Europe,Africa_Europe,Africa_Europe,Africa_Europe
história,Africa_Europe,Africa_Europe,Africa_Europe,Africa_Europe
sólo,Americas,Americas,Americas,Americas
valeu,Americas,Africa_Europe,Americas,Africa_Europe
playa,Africa_Europe,Americas,Americas,Americas
céu,Americas,Americas,Americas,Africa_Europe
что,Asia_Australia,Asia_Australia,Asia_Australia,Africa_Europe
relacionamento,Africa_Europe,Africa_Europe,Africa_Europe,Africa_Europe
wie,Africa_Europe,Africa_Europe,Africa_Europe,Africa_Europe
wir,Africa_Europe,Africa_Europe,Africa_Europe,Africa_Europe
где,Asia_Australia,Asia_Australia,Asia_Australia,Africa_Europe
@g1,Americas,Americas,Americas,Americas
lágrimas,Africa_Europe,Americas,Americas,Americas
oye,Americas,Americas,Americas,Americas
falando,Americas,Americas,Americas,Americas
@seanhannity,Americas,Americas,Americas,Americas
vuelta,Americas,Americas,Americas,Americas
tatuagem,Americas,Americas,Americas,Africa_Europe
jajaj,Americas,Americas,Americas,Americas
potus,Asia_Australia,Americas,Americas,Africa_Europe
pengen,Asia_Australia,Asia_Australia,Asia_Australia,Asia_Australia
pulling,Americas,Americas,Africa_Europe,Africa_Europe
hablo,Africa_Europe,Americas,Americas,Americas
gosto,Africa_Europe,Africa_Europe,Africa_Europe,Africa_Europe
belum,Asia_Australia,Asia_Australia,Asia_Australia,Asia_Australia
gosta,Americas,Africa_Europe,Africa_Europe,Africa_Europe
cual,Americas,Americas,Americas,Americas
hafta,Africa_Europe,Africa_Europe,Africa_Europe,Africa_Europe
parce,Americas,Africa_Europe,Africa_Europe,Africa_Europe
entrei,Americas,Africa_Europe,Americas,Africa_Europe
bugün,Africa_Europe,Africa_Europe,Africa_Europe,Africa_Europe
querendo,Americas,Americas,Americas,Americas
@republic,Asia_Australia,Asia_Australia,Asia_Australia,Asia_Australia
कहन,Asia_Australia,Asia_Australia,Asia_Australia,Asia_Australia
basement,Asia_Australia,Americas,Americas,Americas
madre,Americas,Americas,Americas,Americas
aquilo,Americas,Africa_Europe,Africa_Europe,Africa_Europe
alguém,Africa_Europe,Africa_Europe,Africa_Europe,Africa_Europe
helal,Africa_Europe,Africa_Europe,Africa_Europe,Africa_Europe
desastre,Americas,Americas,Americas,Americas
senhor,Africa_Europe,Africa_Europe,Africa_Europe,Africa_Europe
playoff,Asia_Australia,Asia_Australia,Asia_Australia,Americas
diciendo,Americas,Americas,Americas,Americas
modi,Asia_Australia,Asia_Australia,Asia_Australia,Africa_Europe
modo,Americas,Americas,Americas,Americas
democracia,Americas,Americas,Americas,Americas
werden,Africa_Europe,Africa_Europe,Africa_Europe,Africa_Europe
causa,Africa_Europe,Africa_Europe,Africa_Europe,Americas
torres,Africa_Europe,Americas,Americas,Americas
vila,Asia_Australia,Asia_Australia,Asia_Australia,Asia_Australia
princesa,Africa_Europe,Americas,Americas,Americas
playoffs,Asia_Australia,Asia_Australia,Asia_Australia,Americas
jogar,Africa_Europe,Africa_Europe,Africa_Europe,Africa_Europe
florida,Americas,Americas,Americas,Americas
kalian,Asia_Australia,Asia_Australia,Asia_Australia,Asia_Australia
austin,Americas,Americas,Americas,Africa_Europe
dezembro,Africa_Europe,Africa_Europe,Africa_Europe,Africa_Europe
cheiro,Americas,Africa_Europe,Africa_Europe,Africa_Europe
bitch,Americas,Americas,Americas,Africa_Europe
gros,Africa_Europe,Africa_Europe,Africa_Europe,Africa_Europe
baru,Asia_Australia,Asia_Australia,Asia_Australia,Asia_Australia
único,Americas,Americas,Americas,Americas
única,Americas,Americas,Americas,Americas
dessas,Americas,Americas,Americas,Americas
final,Americas,Africa_Europe,Americas,Africa_Europe
quando,Americas,Africa_Europe,Africa_Europe,Africa_Europe
сейчас,Asia_Australia,Asia_Australia,Asia_Australia,Africa_Europe
lista,Africa_Europe,Africa_Europe,Africa_Europe,Africa_Europe
bei,Africa_Europe,Africa_Europe,Africa_Europe,Africa_Europe
bem,Africa_Europe,Africa_Europe,Africa_Europe,Africa_Europe
beb,Africa_Europe,Africa_Europe,Africa_Europe,Africa_Europe
igreja,Africa_Europe,Africa_Europe,Africa_Europe,Africa_Europe
pressão,Americas,Americas,Americas,Africa_Europe
sens,Africa_Europe,Africa_Europe,Africa_Europe,Africa_Europe
mês,Africa_Europe,Africa_Europe,Africa_Europe,Africa_Europe
cerita,Asia_Australia,Asia_Australia,Asia_Australia,Asia_Australia
@suleymansoylu,Africa_Europe,Africa_Europe,Africa_Europe,Africa_Europe
quisiera,Americas,Americas,Americas,Americas
jorge,Americas,Americas,Americas,Americas
pensando,Americas,Americas,Americas,Americas
explicar,Africa_Europe,Americas,Americas,Americas
maintenant,Americas,Africa_Europe,Africa_Europe,Africa_Europe
falei,Americas,Africa_Europe,Africa_Europe,Africa_Europe
upset,Americas,Americas,Americas,Africa_Europe
indo,Asia_Australia,Asia_Australia,Asia_Australia,Asia_Australia
passo,Americas,Africa_Europe,Africa_Europe,Africa_Europe
passe,Africa_Europe,Africa_Europe,Africa_Europe,Africa_Europe
passa,Americas,Americas,Americas,Africa_Europe
tira,Africa_Europe,Africa_Europe,Africa_Europe,Africa_Europe
