keyword,using top 1,using top 3,using weight > 50,all
sirve,Americas,Americas,Americas,Americas
realizar,Americas,Americas,Americas,Americas
fraud,Africa_Europe,Africa_Europe,Africa_Europe,Americas
daquele,Americas,Americas,Americas,Americas
louisiana,Americas,Americas,Americas,Americas
miguel,Americas,Americas,Americas,Americas
salen,Americas,Americas,Americas,Americas
tengo,Americas,Americas,Americas,Americas
только,Africa_Europe,Africa_Europe,Africa_Europe,Africa_Europe
tenga,Americas,Americas,Americas,Americas
yon,Africa_Europe,Africa_Europe,Africa_Europe,Africa_Europe
buona,Africa_Europe,Africa_Europe,Africa_Europe,Africa_Europe
fazia,Americas,Americas,Americas,Americas
sucesso,Americas,Americas,Americas,Americas
cashapp,Africa_Europe,Africa_Europe,Africa_Europe,Americas
cuerpo,Americas,Americas,Americas,Americas
как,Asia_Australia,Asia_Australia,Africa_Europe,Africa_Europe
vieja,Africa_Europe,Africa_Europe,Africa_Europe,Africa_Europe
этот,Africa_Europe,Africa_Europe,Africa_Europe,Africa_Europe
famoso,Americas,Americas,Americas,Americas
меня,Africa_Europe,Africa_Europe,Africa_Europe,Africa_Europe
presidente,Americas,Americas,Americas,Americas
monte,Americas,Americas,Americas,Americas
correr,Africa_Europe,Africa_Europe,Americas,Americas
cobra,Americas,Americas,Americas,Americas
leite,Americas,Americas,Americas,Americas
terapia,Africa_Europe,Africa_Europe,Americas,Americas
über,Africa_Europe,Africa_Europe,Africa_Europe,Africa_Europe
estaba,Americas,Americas,Americas,Americas
vero,Americas,Americas,Americas,Americas
agad,Asia_Australia,Asia_Australia,Asia_Australia,Asia_Australia
menor,Americas,Americas,Americas,Americas
mundial,Americas,Americas,Americas,Americas
anak,Asia_Australia,Asia_Australia,Asia_Australia,Asia_Australia
ass,Africa_Europe,Africa_Europe,Africa_Europe,Africa_Europe
música,Africa_Europe,Africa_Europe,Africa_Europe,Americas
ganhei,Americas,Americas,Americas,Americas
надо,Africa_Europe,Africa_Europe,Africa_Europe,Africa_Europe
karna,Asia_Australia,Asia_Australia,Asia_Australia,Asia_Australia
nang,Asia_Australia,Asia_Australia,Asia_Australia,Asia_Australia
тут,Africa_Europe,Africa_Europe,Africa_Europe,Africa_Europe
lagos,Africa_Europe,Africa_Europe,Africa_Europe,Africa_Europe
roupa,Americas,Americas,Americas,Americas
asi,Americas,Americas,Americas,Americas
رقم,Africa_Europe,Africa_Europe,Africa_Europe,Africa_Europe
adalah,Asia_Australia,Asia_Australia,Asia_Australia,Asia_Australia
engraçado,Americas,Americas,Americas,Americas
dios,Americas,Americas,Americas,Americas
macho,Africa_Europe,Americas,Americas,Americas
minhas,Americas,Americas,Americas,Americas
blusa,Americas,Americas,Americas,Americas
stayed,Americas,Americas,Americas,Americas
botar,Americas,Americas,Americas,Americas
kein,Africa_Europe,Africa_Europe,Africa_Europe,Africa_Europe
lancar,Asia_Australia,Asia_Australia,Asia_Australia,Asia_Australia
minuto,Americas,Americas,Americas,Americas
curtir,Americas,Americas,Americas,Americas
cek,Asia_Australia,Asia_Australia,Asia_Australia,Asia_Australia
así,Americas,Americas,Americas,Americas
sambil,Americas,Americas,Americas,Americas
kapag,Asia_Australia,Asia_Australia,Asia_Australia,Asia_Australia
orgulho,Americas,Americas,Americas,Americas
democrat,Americas,Americas,Americas,Americas
toda,Americas,Americas,Americas,Americas
todo,Americas,Americas,Americas,Americas
bali,Asia_Australia,Asia_Australia,Asia_Australia,Asia_Australia
decía,Americas,Americas,Americas,Americas
tremendo,Africa_Europe,Africa_Europe,Africa_Europe,Americas
harga,Asia_Australia,Asia_Australia,Asia_Australia,Asia_Australia
pun,Africa_Europe,Africa_Europe,Africa_Europe,Asia_Australia
dire,Americas,Africa_Europe,Africa_Europe,Africa_Europe
diri,Asia_Australia,Asia_Australia,Asia_Australia,Asia_Australia
pasado,Americas,Americas,Americas,Americas
sigue,Africa_Europe,Africa_Europe,Africa_Europe,Americas
novamente,Americas,Americas,Americas,Americas
voor,Africa_Europe,Africa_Europe,Africa_Europe,Africa_Europe
american,Americas,Americas,Americas,Americas
kung,Asia_Australia,Asia_Australia,Asia_Australia,Asia_Australia
tivesse,Americas,Americas,Americas,Americas
kapan,Asia_Australia,Asia_Australia,Asia_Australia,Asia_Australia
enquanto,Americas,Americas,Americas,Americas
estresse,Americas,Americas,Americas,Americas
marcar,Americas,Americas,Americas,Americas
hangi,Africa_Europe,Africa_Europe,Africa_Europe,Africa_Europe
país,Americas,Africa_Europe,Africa_Europe,Africa_Europe
asco,Africa_Europe,Africa_Europe,Africa_Europe,Africa_Europe
nigeria,Africa_Europe,Africa_Europe,Africa_Europe,Africa_Europe
grocery,Americas,Americas,Americas,Americas
sto,Asia_Australia,Asia_Australia,Asia_Australia,Asia_Australia
periodista,Africa_Europe,Africa_Europe,Africa_Europe,Africa_Europe
ecuador,Americas,Americas,Americas,Americas
novas,Americas,Americas,Americas,Americas
aussi,Africa_Europe,Africa_Europe,Africa_Europe,Africa_Europe
için,Africa_Europe,Africa_Europe,Africa_Europe,Africa_Europe
macam,Asia_Australia,Asia_Australia,Asia_Australia,Asia_Australia
scotland,Africa_Europe,Africa_Europe,Africa_Europe,Africa_Europe
nuestras,Americas,Americas,Americas,Americas
kak,Africa_Europe,Africa_Europe,Africa_Europe,Africa_Europe
kah,Asia_Australia,Asia_Australia,Asia_Australia,Asia_Australia
kar,Asia_Australia,Asia_Australia,Asia_Australia,Asia_Australia
aires,Americas,Americas,Americas,Americas
kau,Asia_Australia,Asia_Australia,Asia_Australia,Asia_Australia
kay,Africa_Europe,Africa_Europe,Africa_Europe,Asia_Australia
doendo,Americas,Americas,Americas,Americas
fosse,Africa_Europe,Africa_Europe,Africa_Europe,Africa_Europe
ایک,Asia_Australia,Asia_Australia,Asia_Australia,Asia_Australia
certa,Africa_Europe,Africa_Europe,Africa_Europe,Americas
certo,Americas,Americas,Americas,Americas
tener,Americas,Americas,Americas,Americas
tive,Americas,Americas,Americas,Americas
schon,Africa_Europe,Africa_Europe,Africa_Europe,Africa_Europe
quem,Americas,Americas,Americas,Americas
quer,Americas,Americas,Americas,Americas
pois,Africa_Europe,Africa_Europe,Africa_Europe,Africa_Europe
stf,Americas,Americas,Americas,Americas
sacanagem,Africa_Europe,Americas,Americas,Americas
abraço,Americas,Americas,Americas,Americas
gelo,Africa_Europe,Africa_Europe,Africa_Europe,Africa_Europe
throwing,Americas,Americas,Americas,Americas
chão,Africa_Europe,Africa_Europe,Africa_Europe,Africa_Europe
cultura,Americas,Americas,Americas,Americas
juega,Americas,Americas,Americas,Americas
будет,Africa_Europe,Africa_Europe,Africa_Europe,Africa_Europe
dang,Asia_Australia,Asia_Australia,Asia_Australia,Asia_Australia
salga,Americas,Americas,Americas,Americas
secrets,Americas,Americas,Americas,Americas
которые,Africa_Europe,Africa_Europe,Africa_Europe,Africa_Europe
این,Africa_Europe,Africa_Europe,Africa_Europe,Africa_Europe
anos,Americas,Americas,Americas,Americas
secreto,Americas,Americas,Americas,Americas
jefe,Americas,Americas,Americas,Americas
yards,Americas,Americas,Americas,Americas
buhay,Asia_Australia,Asia_Australia,Asia_Australia,Asia_Australia
pessoal,Americas,Americas,Americas,Americas
ہوں,Asia_Australia,Asia_Australia,Asia_Australia,Asia_Australia
wel,Africa_Europe,Africa_Europe,Africa_Europe,Africa_Europe
wer,Africa_Europe,Africa_Europe,Africa_Europe,Africa_Europe
hoax,Asia_Australia,Asia_Australia,Asia_Australia,Asia_Australia
lahat,Asia_Australia,Asia_Australia,Asia_Australia,Asia_Australia
chegar,Americas,Americas,Americas,Americas
dami,Africa_Europe,Africa_Europe,Africa_Europe,Africa_Europe
viaje,Africa_Europe,Africa_Europe,Americas,Americas
alto,Americas,Americas,Americas,Americas
membuat,Asia_Australia,Asia_Australia,Asia_Australia,Asia_Australia
ada,Americas,Americas,Americas,Americas
libertadores,Americas,Americas,Americas,Americas
าาา,Asia_Australia,Asia_Australia,Asia_Australia,Asia_Australia
iya,Asia_Australia,Asia_Australia,Asia_Australia,Asia_Australia
aracılığıyla,Africa_Europe,Africa_Europe,Africa_Europe,Africa_Europe
canadian,Americas,Americas,Americas,Americas
iyi,Africa_Europe,Africa_Europe,Africa_Europe,Africa_Europe
governor,Americas,Africa_Europe,Africa_Europe,Americas
luciano,Americas,Americas,Americas,Americas
áudio,Africa_Europe,Americas,Americas,Americas
#gfvip,Africa_Europe,Africa_Europe,Africa_Europe,Africa_Europe
voters,Asia_Australia,Asia_Australia,Asia_Australia,Americas
mandou,Americas,Americas,Americas,Americas
saúde,Americas,Americas,Americas,Americas
nós,Americas,Americas,Americas,Americas
gila,Americas,Americas,Americas,Americas
reunión,Americas,Americas,Americas,Americas
kembali,Asia_Australia,Asia_Australia,Asia_Australia,Asia_Australia
kkkk,Americas,Americas,Americas,Americas
olhando,Americas,Americas,Americas,Americas
namorando,Americas,Americas,Americas,Americas
chora,Asia_Australia,Asia_Australia,Asia_Australia,Asia_Australia
choro,Americas,Americas,Americas,Americas
caras,Africa_Europe,Africa_Europe,Africa_Europe,Africa_Europe
nggak,Asia_Australia,Asia_Australia,Asia_Australia,Asia_Australia
calor,Americas,Americas,Americas,Americas
carai,Americas,Americas,Americas,Americas
mujer,Americas,Americas,Americas,Americas
marca,Africa_Europe,Africa_Europe,Africa_Europe,Africa_Europe
tampoco,Americas,Americas,Americas,Americas
bukan,Asia_Australia,Asia_Australia,Asia_Australia,Asia_Australia
een,Africa_Europe,Africa_Europe,Africa_Europe,Africa_Europe
trabalho,Africa_Europe,Americas,Americas,Americas
lepas,Asia_Australia,Asia_Australia,Asia_Australia,Asia_Australia
parada,Americas,Americas,Americas,Americas
sofre,Americas,Americas,Americas,Americas
jamais,Americas,Africa_Europe,Africa_Europe,Africa_Europe
hombres,Americas,Americas,Americas,Americas
cantando,Americas,Americas,Americas,Americas
assisti,Americas,Americas,Americas,Americas
rua,Americas,Americas,Americas,Americas
ayo,Africa_Europe,Africa_Europe,Africa_Europe,Africa_Europe
fome,Americas,Americas,Americas,Americas
acho,Americas,Americas,Americas,Americas
tocar,Americas,Americas,Americas,Americas
muitas,Americas,Americas,Americas,Americas
acha,Americas,Americas,Americas,Americas
llegó,Americas,Americas,Americas,Americas
vayan,Americas,Americas,Americas,Americas
bgt,Africa_Europe,Africa_Europe,Africa_Europe,Africa_Europe
trata,Americas,Americas,Americas,Americas
agradecer,Africa_Europe,Africa_Europe,Americas,Americas
gastar,Americas,Americas,Americas,Americas
tadi,Asia_Australia,Asia_Australia,Asia_Australia,Asia_Australia
کوئی,Asia_Australia,Asia_Australia,Asia_Australia,Asia_Australia
dulu,Asia_Australia,Asia_Australia,Asia_Australia,Asia_Australia
tranquilo,Americas,Americas,Americas,Americas
после,Africa_Europe,Africa_Europe,Africa_Europe,Africa_Europe
governo,Americas,Americas,Americas,Americas
пока,Africa_Europe,Africa_Europe,Africa_Europe,Africa_Europe
minha,Americas,Americas,Americas,Americas
fds,Africa_Europe,Africa_Europe,Africa_Europe,Africa_Europe
necesito,Americas,Americas,Americas,Americas
nag,Asia_Australia,Asia_Australia,Asia_Australia,Asia_Australia
lembrar,Americas,Americas,Americas,Americas
nak,Asia_Australia,Asia_Australia,Asia_Australia,Asia_Australia
nao,Africa_Europe,Americas,Americas,Americas
mayoría,Americas,Americas,Americas,Americas
sábado,Americas,Americas,Americas,Americas
perna,Americas,Americas,Americas,Americas
urgente,Americas,Americas,Americas,Americas
poucos,Americas,Americas,Americas,Americas
احسن,Africa_Europe,Africa_Europe,Africa_Europe,Africa_Europe
mentira,Americas,Americas,Americas,Americas
bogotá,Americas,Americas,Americas,Americas
kata,Asia_Australia,Asia_Australia,Asia_Australia,Asia_Australia
nung,Asia_Australia,Asia_Australia,Asia_Australia,Asia_Australia
espera,Americas,Americas,Americas,Americas
tenes,Africa_Europe,Africa_Europe,Africa_Europe,Africa_Europe
زندگی,Africa_Europe,Africa_Europe,Africa_Europe,Africa_Europe
eso,Africa_Europe,Africa_Europe,Africa_Europe,Africa_Europe
maaf,Africa_Europe,Africa_Europe,Africa_Europe,Asia_Australia
melhores,Africa_Europe,Americas,Americas,Americas
história,Americas,Americas,Americas,Americas
sólo,Americas,Americas,Americas,Americas
valeu,Americas,Americas,Americas,Americas
playa,Americas,Americas,Americas,Americas
céu,Americas,Americas,Americas,Americas
что,Asia_Australia,Asia_Australia,Africa_Europe,Africa_Europe
relacionamento,Americas,Americas,Americas,Americas
wie,Africa_Europe,Africa_Europe,Africa_Europe,Africa_Europe
wir,Africa_Europe,Africa_Europe,Africa_Europe,Africa_Europe
где,Africa_Europe,Africa_Europe,Africa_Europe,Africa_Europe
lágrimas,Africa_Europe,Africa_Europe,Africa_Europe,Americas
oye,Africa_Europe,Africa_Europe,Africa_Europe,Africa_Europe
falando,Americas,Americas,Americas,Americas
vuelta,Africa_Europe,Africa_Europe,Americas,Americas
tatuagem,Americas,Americas,Americas,Americas
potus,Americas,Americas,Americas,Americas
pengen,Asia_Australia,Asia_Australia,Asia_Australia,Asia_Australia
pulling,Americas,Americas,Americas,Americas
hablo,Americas,Americas,Americas,Americas
gosto,Americas,Americas,Americas,Americas
belum,Asia_Australia,Asia_Australia,Asia_Australia,Asia_Australia
gosta,Americas,Americas,Americas,Americas
cual,Americas,Americas,Americas,Americas
hafta,Africa_Europe,Africa_Europe,Africa_Europe,Africa_Europe
parce,Africa_Europe,Africa_Europe,Africa_Europe,Africa_Europe
entrei,Americas,Americas,Americas,Americas
bugün,Africa_Europe,Africa_Europe,Africa_Europe,Africa_Europe
querendo,Americas,Americas,Americas,Americas
basement,Americas,Americas,Americas,Americas
madre,Americas,Americas,Americas,Americas
aquilo,Americas,Americas,Americas,Americas
alguém,Americas,Americas,Americas,Americas
helal,Africa_Europe,Africa_Europe,Africa_Europe,Africa_Europe
desastre,Americas,Americas,Americas,Americas
senhor,Americas,Americas,Americas,Americas
playoff,Americas,Americas,Americas,Americas
diciendo,Americas,Americas,Americas,Americas
modi,Asia_Australia,Asia_Australia,Asia_Australia,Asia_Australia
modo,Americas,Americas,Americas,Americas
democracia,Americas,Americas,Americas,Americas
werden,Africa_Europe,Africa_Europe,Africa_Europe,Africa_Europe
causa,Americas,Americas,Americas,Americas
torres,Americas,Americas,Americas,Africa_Europe
vila,Americas,Africa_Europe,Americas,Americas
princesa,Asia_Australia,Asia_Australia,Asia_Australia,Asia_Australia
playoffs,Americas,Americas,Americas,Americas
jogar,Americas,Americas,Americas,Americas
florida,Americas,Americas,Americas,Americas
kalian,Asia_Australia,Asia_Australia,Asia_Australia,Asia_Australia
austin,Americas,Americas,Americas,Americas
dezembro,Americas,Americas,Americas,Americas
cheiro,Americas,Americas,Americas,Americas
bitch,Americas,Americas,Americas,Americas
gros,Africa_Europe,Africa_Europe,Africa_Europe,Africa_Europe
baru,Asia_Australia,Asia_Australia,Asia_Australia,Asia_Australia
único,Americas,Americas,Americas,Americas
única,Americas,Americas,Americas,Americas
dessas,Americas,Americas,Americas,Americas
final,Africa_Europe,Africa_Europe,Americas,Americas
quando,Americas,Americas,Americas,Americas
сейчас,Africa_Europe,Asia_Australia,Africa_Europe,Africa_Europe
lista,Africa_Europe,Americas,Americas,Americas
bei,Africa_Europe,Africa_Europe,Africa_Europe,Africa_Europe
bem,Americas,Americas,Americas,Americas
beb,Africa_Europe,Africa_Europe,Africa_Europe,Africa_Europe
igreja,Americas,Americas,Americas,Americas
pressão,Americas,Americas,Americas,Americas
sens,Africa_Europe,Africa_Europe,Africa_Europe,Africa_Europe
mês,Americas,Americas,Americas,Americas
cerita,Asia_Australia,Asia_Australia,Asia_Australia,Asia_Australia
quisiera,Americas,Americas,Americas,Americas
jorge,Africa_Europe,Americas,Americas,Americas
pensando,Americas,Americas,Americas,Americas
explicar,Americas,Americas,Americas,Americas
maintenant,Americas,Africa_Europe,Africa_Europe,Africa_Europe
falei,Americas,Americas,Americas,Americas
upset,Americas,Americas,Americas,Americas
indo,Asia_Australia,Asia_Australia,Asia_Australia,Asia_Australia
passo,Americas,Americas,Americas,Americas
passe,Africa_Europe,Africa_Europe,Africa_Europe,Africa_Europe
passa,Americas,Americas,Americas,Americas
tira,Africa_Europe,Africa_Europe,Americas,Americas
nga,Africa_Europe,Africa_Europe,Africa_Europe,Africa_Europe
rasa,Asia_Australia,Asia_Australia,Asia_Australia,Asia_Australia
ngm,Asia_Australia,Asia_Australia,Asia_Australia,Asia_Australia
tiro,Africa_Europe,Africa_Europe,Africa_Europe,Americas
perlu,Asia_Australia,Asia_Australia,Asia_Australia,Asia_Australia
mga,Asia_Australia,Asia_Australia,Asia_Australia,Asia_Australia
kopi,Asia_Australia,Asia_Australia,Asia_Australia,Asia_Australia
समझ,Asia_Australia,Asia_Australia,Asia_Australia,Asia_Australia
namorada,Africa_Europe,Africa_Europe,Americas,Americas
tbm,Africa_Europe,Africa_Europe,Africa_Europe,Africa_Europe
kong,Asia_Australia,Asia_Australia,Asia_Australia,Asia_Australia
dps,Asia_Australia,Asia_Australia,Asia_Australia,Asia_Australia
quarantine,Asia_Australia,Asia_Australia,Asia_Australia,Asia_Australia
gran,Africa_Europe,Africa_Europe,Africa_Europe,Africa_Europe
escrever,Africa_Europe,Americas,Americas,Americas
humano,Americas,Americas,Americas,Americas
futebol,Americas,Americas,Americas,Americas
meninas,Americas,Americas,Americas,Americas
lui,Africa_Europe,Africa_Europe,Africa_Europe,Africa_Europe
llamado,Americas,Americas,Americas,Americas
kek,Asia_Australia,Asia_Australia,Asia_Australia,Africa_Europe
frente,Americas,Americas,Americas,Americas
cair,Asia_Australia,Asia_Australia,Asia_Australia,Asia_Australia
experiencia,Americas,Americas,Americas,Americas
maga,Asia_Australia,Asia_Australia,Asia_Australia,Asia_Australia
aqui,Americas,Americas,Americas,Americas
berapa,Asia_Australia,Asia_Australia,Asia_Australia,Asia_Australia
parecer,Americas,Americas,Americas,Americas
emoção,Americas,Americas,Americas,Americas
gitu,Asia_Australia,Asia_Australia,Asia_Australia,Asia_Australia
tiene,Americas,Americas,Americas,Americas
quis,Americas,Americas,Americas,Americas
yan,Americas,Americas,Americas,Americas
cena,Africa_Europe,Africa_Europe,Africa_Europe,Africa_Europe
yaa,Africa_Europe,Africa_Europe,Africa_Europe,Africa_Europe
kalau,Asia_Australia,Asia_Australia,Asia_Australia,Asia_Australia
disfrutar,Africa_Europe,Africa_Europe,Africa_Europe,Americas
dapet,Asia_Australia,Asia_Australia,Asia_Australia,Asia_Australia
bota,Africa_Europe,Africa_Europe,Africa_Europe,Africa_Europe
chamar,Americas,Americas,Americas,Americas
समय,Asia_Australia,Asia_Australia,Asia_Australia,Asia_Australia
ahre,Africa_Europe,Africa_Europe,Africa_Europe,Africa_Europe
mesma,Americas,Americas,Americas,Americas
dems,Americas,Americas,Americas,Americas
mesmo,Americas,Americas,Americas,Americas
possível,Americas,Americas,Americas,Americas
parte,Americas,Americas,Americas,Americas
sekali,Asia_Australia,Asia_Australia,Asia_Australia,Asia_Australia
janeiro,Americas,Americas,Americas,Americas
demás,Americas,Americas,Americas,Americas
vuelva,Americas,Americas,Americas,Americas
vuelve,Americas,Americas,Americas,Americas
estado,Americas,Americas,Americas,Americas
crédito,Americas,Americas,Americas,Americas
física,Africa_Europe,Americas,Americas,Americas
pense,Americas,Americas,Americas,Americas
onda,Africa_Europe,Africa_Europe,Africa_Europe,Africa_Europe
pensa,Africa_Europe,Americas,Americas,Americas
onde,Americas,Americas,Americas,Americas
sexta,Americas,Americas,Americas,Americas
encontré,Americas,Americas,Americas,Americas
femme,Africa_Europe,Africa_Europe,Africa_Europe,Africa_Europe
alegria,Americas,Americas,Americas,Americas
fumar,Africa_Europe,Africa_Europe,Africa_Europe,Americas
mcconnell,Americas,Americas,Americas,Americas
fechar,Americas,Americas,Americas,Americas
disse,Africa_Europe,Americas,Americas,Americas
descobri,Americas,Americas,Americas,Americas
fato,Americas,Americas,Americas,Americas
historia,Americas,Americas,Americas,Americas
всё,Africa_Europe,Africa_Europe,Africa_Europe,Africa_Europe
fernando,Africa_Europe,Americas,Africa_Europe,Africa_Europe
pago,Americas,Americas,Americas,Americas
paga,Americas,Americas,Americas,Americas
pensé,Americas,Americas,Americas,Americas
morreu,Americas,Americas,Americas,Americas
shes,Africa_Europe,Africa_Europe,Africa_Europe,Africa_Europe
vraiment,Americas,Africa_Europe,Africa_Europe,Africa_Europe
nanaman,Asia_Australia,Asia_Australia,Asia_Australia,Asia_Australia
tchau,Americas,Americas,Americas,Americas
puedo,Americas,Americas,Americas,Americas
pueda,Americas,Americas,Americas,Americas
padahal,Asia_Australia,Asia_Australia,Asia_Australia,Asia_Australia
puede,Americas,Americas,Americas,Americas
tropa,Africa_Europe,Africa_Europe,Americas,Americas
usar,Americas,Americas,Americas,Americas
احس,Africa_Europe,Africa_Europe,Africa_Europe,Africa_Europe
artista,Americas,Americas,Americas,Americas
washington,Americas,Americas,Americas,Americas
niños,Americas,Americas,Americas,Americas
inveja,Americas,Americas,Americas,Americas
sikit,Asia_Australia,Asia_Australia,Asia_Australia,Asia_Australia
pinto,Africa_Europe,Africa_Europe,Africa_Europe,Africa_Europe
courts,Americas,Americas,Americas,Americas
nisso,Americas,Americas,Americas,Americas
começo,Americas,Americas,Americas,Americas
começa,Americas,Americas,Americas,Americas
cruel,Asia_Australia,Asia_Australia,Americas,Americas
dms,Asia_Australia,Asia_Australia,Asia_Australia,Asia_Australia
apesar,Americas,Americas,Americas,Americas
andando,Americas,Americas,Americas,Americas
arrumar,Americas,Americas,Americas,Americas
mejor,Americas,Americas,Africa_Europe,Americas
fois,Americas,Americas,Africa_Europe,Africa_Europe
señora,Americas,Americas,Americas,Americas
بالرياض,Africa_Europe,Africa_Europe,Africa_Europe,Africa_Europe
veux,Africa_Europe,Africa_Europe,Africa_Europe,Africa_Europe
heute,Africa_Europe,Africa_Europe,Africa_Europe,Africa_Europe
interference,Americas,Americas,Americas,Americas
nego,Americas,Americas,Americas,Americas
hijos,Americas,Americas,Americas,Americas
presente,Americas,Americas,Americas,Americas
auf,Africa_Europe,Africa_Europe,Africa_Europe,Africa_Europe
просто,Asia_Australia,Asia_Australia,Asia_Australia,Africa_Europe
cantar,Americas,Americas,Americas,Americas
aus,Africa_Europe,Africa_Europe,Africa_Europe,Africa_Europe
aur,Asia_Australia,Asia_Australia,Asia_Australia,Asia_Australia
brincando,Americas,Americas,Americas,Americas
başkanım,Africa_Europe,Africa_Europe,Africa_Europe,Africa_Europe
siapa,Asia_Australia,Asia_Australia,Asia_Australia,Asia_Australia
chinelo,Americas,Americas,Americas,Americas
algunos,Americas,Americas,Americas,Americas
georgia,Americas,Americas,Americas,Americas
voir,Africa_Europe,Africa_Europe,Africa_Europe,Africa_Europe
sextou,Americas,Americas,Americas,Americas
elegir,Africa_Europe,Africa_Europe,Americas,Americas
ejemplo,Americas,Americas,Americas,Americas
números,Americas,Americas,Americas,Americas
nem,Africa_Europe,Africa_Europe,Africa_Europe,Africa_Europe
tipo,Americas,Americas,Americas,Americas
integrity,Americas,Americas,Americas,Americas
sobre,Americas,Americas,Americas,Americas
estuve,Americas,Americas,Americas,Americas
mec,Americas,Americas,Americas,Americas
sdds,Americas,Americas,Americas,Americas
meu,Americas,Americas,Americas,Americas
nicht,Africa_Europe,Africa_Europe,Africa_Europe,Africa_Europe
@realdonaldtrump,Americas,Americas,Americas,Americas
oro,Americas,Americas,Americas,Americas
cidade,Americas,Americas,Americas,Americas
resto,Africa_Europe,Africa_Europe,Africa_Europe,Africa_Europe
besides,Americas,Americas,Americas,Americas
morar,Asia_Australia,Asia_Australia,Asia_Australia,Americas
jujur,Asia_Australia,Asia_Australia,Asia_Australia,Asia_Australia
sevgi,Africa_Europe,Africa_Europe,Africa_Europe,Africa_Europe
county,Americas,Americas,Americas,Americas
moral,Africa_Europe,Africa_Europe,Africa_Europe,Africa_Europe
tela,Americas,Americas,Americas,Americas
ellos,Africa_Europe,Africa_Europe,Africa_Europe,Africa_Europe
supporters,Africa_Europe,Africa_Europe,Africa_Europe,Africa_Europe
уже,Africa_Europe,Africa_Europe,Africa_Europe,Africa_Europe
impuestos,Americas,Americas,Americas,Americas
melhorar,Americas,Americas,Americas,Americas
porém,Americas,Americas,Americas,Americas
hizo,Americas,Americas,Americas,Americas
homie,Americas,Asia_Australia,Americas,Americas
decirle,Americas,Americas,Americas,Americas
satu,Africa_Europe,Africa_Europe,Africa_Europe,Africa_Europe
ministro,Africa_Europe,Americas,Americas,Americas
casal,Africa_Europe,Africa_Europe,Africa_Europe,Africa_Europe
quoi,Americas,Africa_Europe,Africa_Europe,Africa_Europe
segundos,Americas,Americas,Americas,Americas
president,Africa_Europe,Africa_Europe,Africa_Europe,Americas
caixa,Africa_Europe,Africa_Europe,Americas,Americas
tunggu,Asia_Australia,Asia_Australia,Asia_Australia,Asia_Australia
aguento,Africa_Europe,Americas,Americas,Americas
banget,Asia_Australia,Asia_Australia,Asia_Australia,Asia_Australia
atención,Americas,Americas,Americas,Americas
aguenta,Africa_Europe,Americas,Americas,Americas
tetap,Asia_Australia,Asia_Australia,Asia_Australia,Asia_Australia
álbum,Africa_Europe,Africa_Europe,Africa_Europe,Africa_Europe
cerrar,Americas,Americas,Americas,Americas
gente,Americas,Americas,Americas,Americas
ouvindo,Americas,Americas,Americas,Americas
creo,Americas,Americas,Americas,Americas
cree,Africa_Europe,Africa_Europe,Africa_Europe,Africa_Europe
aoc,Americas,Americas,Americas,Americas
mucho,Americas,Americas,Americas,Americas
wenn,Africa_Europe,Africa_Europe,Africa_Europe,Africa_Europe
wena,Africa_Europe,Africa_Europe,Africa_Europe,Africa_Europe
mensagem,Americas,Americas,Americas,Americas
sido,Americas,Americas,Americas,Americas
liga,Africa_Europe,Africa_Europe,Asia_Australia,Asia_Australia
soalnya,Asia_Australia,Asia_Australia,Asia_Australia,Asia_Australia
vacuna,Americas,Americas,Americas,Americas
cuma,Africa_Europe,Africa_Europe,Africa_Europe,Africa_Europe
dawg,Americas,Americas,Americas,Americas
vota,Africa_Europe,Africa_Europe,Africa_Europe,Africa_Europe
hermoso,Americas,Americas,Americas,Americas
manda,Asia_Australia,Asia_Australia,Americas,Americas
mando,Africa_Europe,Africa_Europe,Africa_Europe,Africa_Europe
venezuela,Americas,Americas,Americas,Americas
hermosa,Americas,Americas,Americas,Americas
تنظيف,Africa_Europe,Africa_Europe,Africa_Europe,Africa_Europe
negocio,Americas,Americas,Americas,Americas
três,Americas,Americas,Americas,Americas
umur,Asia_Australia,Asia_Australia,Asia_Australia,Asia_Australia
olsun,Africa_Europe,Africa_Europe,Africa_Europe,Africa_Europe
sigan,Americas,Americas,Americas,Americas
ist,Africa_Europe,Africa_Europe,Africa_Europe,Africa_Europe
isi,Asia_Australia,Asia_Australia,Asia_Australia,Asia_Australia
fatto,Africa_Europe,Africa_Europe,Africa_Europe,Africa_Europe
rindo,Americas,Americas,Americas,Americas
fuckin,Africa_Europe,Africa_Europe,Africa_Europe,Africa_Europe
einen,Africa_Europe,Africa_Europe,Africa_Europe,Africa_Europe
compañero,Americas,Americas,Americas,Americas
bonita,Americas,Americas,Americas,Americas
bonito,Americas,Americas,Americas,Americas
segundo,Americas,Americas,Americas,Americas
digo,Americas,Americas,Americas,Americas
abrir,Americas,Americas,Americas,Americas
geral,Africa_Europe,Africa_Europe,Africa_Europe,Africa_Europe
diga,Americas,Americas,Americas,Americas
régimen,Americas,Americas,Americas,Americas
estrellas,Americas,Americas,Americas,Americas
sentimento,Americas,Americas,Americas,Americas
ilang,Asia_Australia,Asia_Australia,Asia_Australia,Asia_Australia
izquierda,Americas,Americas,Americas,Americas
desse,Americas,Americas,Americas,Americas
dessa,Americas,Americas,Americas,Americas
